Value,strHistologyBehaviour,Preferred,label,,
8933,3,FALSE,"Mullerian adenosarcoma (C54._, C55.9)",,
8934,3,TRUE,Carcinofibroma,,
8935,0,TRUE,"Stromal tumor, benign",,
8935,0,FALSE,"Tumor, stromal, benign",,
8935,1,TRUE,"Stromal tumor, NOS",,
8935,1,FALSE,"Tumor, stromal, NOS",,
8935,3,TRUE,"Stromal sarcoma, NOS",,
8935,3,FALSE,"Sarcoma, stromal, NOS",,
8936,0,TRUE,"Gastrointestinal stromal tumor, benign",,
8936,0,FALSE,"GIST, benign",,
8936,0,FALSE,"Stromal tumor, gastarointestinal, benign",,
8936,0,FALSE,"Tumor, gastrointestinal stromal, benign",,
8936,0,FALSE,"Tumor, stromal, gastrointestinal, benign",,
8936,1,TRUE,"Gastrointestinal stromal tumor, NOS [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Autonomic nerve tumor, gastrointestinal [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,GANT [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.],,
8936,1,FALSE,Gastrointestinal autonomic nerve tumor [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.],,
8936,1,FALSE,Gastrointestinal pacemaker cell tumor [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.],,
8936,1,FALSE,"Gastrointestinal stromal tumor, uncertain malignant potential",,
8936,1,FALSE,"GIST, NOS [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Pacemaker cell tumor, gastrointestinal [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Potential, uncertain malignant, gastrointestinal stromal tumor",,
8936,1,FALSE,"Stromal tumor, gastrointestinal, NOS [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Stromal tumor, gastrointestinal, uncertain malignant potential",,
8936,1,FALSE,"Tumor, autonomic nerve, gastrointestinal [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Tumor, gastrointestinal stromal, NOS [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Tumor, gastrointestinal stromal, uncertain malignant potential",,
8936,1,FALSE,"Tumor, gastrointestinal, autonomic nerve [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Tumor, gastrointestinal, pacemaker cell [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Tumor, pacemaker cell, gastrointestinal [PRE-2021 ONLY. FOR 2021+ USE CODE 8936/3.]",,
8936,1,FALSE,"Tumor, stromal, gastrointestinal, uncertain malignant potential",,
8936,1,FALSE,"Uncertain malignant potential, tumor, gastrointestinal stromal",,
8936,3,TRUE,"Gastrointestinal stromal tumor, NOS [REPORTABLE 2021+]",,
8936,3,FALSE,"Autonomic nerve tumor, gastrointestinal [REPORTABLE 2021+]",,
8936,3,FALSE,GANT [REPORTABLE 2021+],,
8936,3,FALSE,Gastrointestinal autonomic nerve tumor [REPORTABLE 2021+],,
8936,3,FALSE,Gastrointestinal pacemaker cell tumor [REPORTABLE 2021+],,
8936,3,FALSE,Gastrointestinal stromal sarcoma,,
8936,3,FALSE,"Gastrointestinal stromal tumor, malignant",,
8936,3,FALSE,"GIST, malignant",,
8936,3,FALSE,"GIST, NOS [REPORTABLE 2021+]",,
8936,3,FALSE,"Pacemaker cell tumor, gastrointestinal [REPORTABLE 2021+]",,
8936,3,FALSE,"Sarcoma, gastrointestinal stromal",,
8936,3,FALSE,"Sarcoma, stromal, gastrointestinal",,
8936,3,FALSE,"Stromal sarcoma, gastrointestinal",,
8936,3,FALSE,"Stromal tumor, gastrointestinal, malignant",,
8936,3,FALSE,"Stromal tumor, gastrointestinal, NOS [REPORTABLE 2021+]",,
8936,3,FALSE,"Tumor, autonomic nerve, gastrointestinal [REPORTABLE 2021+]",,
8936,3,FALSE,"Tumor, gastrointestinal stromal, malignant",,
8936,3,FALSE,"Tumor, gastrointestinal stromal, NOS [REPORTABLE 2021+]",,
8936,3,FALSE,"Tumor, gastrointestinal, autonomic nerve [REPORTABLE 2021+]",,
8936,3,FALSE,"Tumor, gastrointestinal, pacemaker cell [REPORTABLE 2021+]",,
8936,3,FALSE,"Tumor, pacemaker cell, gastrointestinal [REPORTABLE 2021+]",,
8936,3,FALSE,"Tumor, stromal, gastrointestinal, malignant",,
8940,0,TRUE,Pleomorphic adenoma,,
8940,0,FALSE,"Adenoma, pleomorphic",,
8940,0,FALSE,Chondroid syringoma (C44._),,
8940,0,FALSE,"Mixed tumor, NOS",,
8940,0,FALSE,"Mixed tumor, salivary gland type, NOS (C07._, C08._)",,
8940,0,FALSE,"Salivary gland type mixed tumor, NOS (C07._, C08._)",,
8940,0,FALSE,"Syringoma, chondroid (C44._)",,
8940,0,FALSE,"Tumor, mixed, NOS",,
8940,0,FALSE,"Tumor, mixed, salivary gland type, NOS (C07._,C08._)",,
8940,3,TRUE,"Mixed tumor, malignant, NOS",,
8940,3,FALSE,"Chondroid syringoma, malignant (C44._)",,
8940,3,FALSE,Malignant chondroid syringoma (C44._),,
8940,3,FALSE,"Mixed tumor, salivary gland type, malignant (C07._,C08._)",,
8940,3,FALSE,"Salivary gland type mixed tumor, malignant (C07._,C08._)",,
8940,3,FALSE,"Syringoma, chondroid, malignant (C44._)",,
8940,3,FALSE,"Tumor, malignant, mixed, NOS",,
8940,3,FALSE,"Tumor, malignant, mixed, salivary gland type (C07._,C08._)",,
8940,3,FALSE,"Tumor, mixed, malignant, NOS",,
8940,3,FALSE,"Tumor, mixed, salivary gland type, malignant (C07._,C08._)",,
8941,3,TRUE,"Carcinoma in pleomorphic adenoma (C07._, C08._)",,
8941,3,FALSE,"Adenoma, pleomorphic, carcinoma in (C07._, C08._)",,
8941,3,FALSE,"Pleomorphic adenoma, carcinoma in (C07._, C08._)",,
8950,3,TRUE,Mullerian mixed tumor (C54._),,
8950,3,FALSE,Mixed Mullerian tumor (C54._),,
8950,3,FALSE,"Mixed tumor, Mullerian (C54._)",,
8950,3,FALSE,"Tumor, Mullerian mixed (C54._)",,
8951,3,TRUE,Mesodermal mixed tumor,,
8951,3,FALSE,Mixed mesodermal tumor,,
8951,3,FALSE,"Mixed tumor, mesodermal",,
8951,3,FALSE,"Tumor, mesodermal, mixed",,
8951,3,FALSE,"Tumor, mixed mesodermal",,
8959,0,TRUE,Benign cystic nephroma (C64.9),,
8959,0,FALSE,"Cystic nephroma, benign (C64.9)",,
8959,0,FALSE,"Nephroma, cystic, benign (C64.9)",,
8959,1,TRUE,Cystic partially differentiated nephroblastoma (C64.9),,
8959,1,FALSE,"Cystic nephroblastoma, partially differentiated (C64.9)",,
8959,1,FALSE,"Nephroblastoma, cystic partially differentiated (C64.9)",,
8959,1,FALSE,"Partially differentiated nephroblastoma, cystic (C64.9)",,
8959,3,TRUE,Malignant cystic nephroma (C64.9),,
8959,3,FALSE,"Cystic nephroma, malignant (C64.9)",,
8959,3,FALSE,"Cystic nephroma, multilocular, malignant (C64.9)",,
8959,3,FALSE,Malignant multilocular cystic nephroma (C64.9),,
8959,3,FALSE,"Multilocular cystic nephroma, malignant (C64.9)",,
8959,3,FALSE,"Nephroma, cystic, malignant (C64.9)",,
8959,3,FALSE,"Nephroma, cystic, multilocular, malignant (C64.9)",,
8960,1,TRUE,Mesoblastic nephroma,,
8960,1,FALSE,"Nephroma, mesoblastic",,
8960,3,TRUE,"Nephroblastoma, NOS (C64.9)",,
8960,3,FALSE,"Nephroma, NOS (C64.9)",,
8960,3,FALSE,"Tumor, Wilms (C64.9)",,
8960,3,FALSE,Wilms tumor (C64.9),,
8963,3,TRUE,"Rhabdoid tumor, NOS",,
8963,3,FALSE,Malignant rhabdoid tumor,,
8963,3,FALSE,Rhabdoid sarcoma,,
8963,3,FALSE,"Rhabdoid tumor, malignant",,
8963,3,FALSE,"Sarcoma, rhabdoid",,
8963,3,FALSE,"Tumor, rhabdoid, malignant",,
8963,3,FALSE,"Tumor, rhabdoid, NOS",,
8964,3,TRUE,Clear cell sarcoma of kidney (C64.9),,
8964,3,FALSE,"Sarcoma, clear cell of kidney (C64.9)",,
8965,0,TRUE,Nephrogenic adenofibroma (C64.9),,
8965,0,FALSE,"Adenofibroma, nephrogenic (C64.9)",,
8966,0,TRUE,Renomedullary interstitial cell tumor (C64.9),,
8966,0,FALSE,"Fibroma, renomedullary (C64.9)",,
8966,0,FALSE,"Interstitial cell tumor, renomedullary (C64.9)",,
8966,0,FALSE,Renomedullary fibroma (C64.9),,
8966,0,FALSE,"Tumor, renomedullary interstitial cell (C64.9)",,
8967,0,TRUE,Ossifying renal tumor (C64.9),,
8967,0,FALSE,"Renal tumor, ossifying (C64.9)",,
8967,0,FALSE,"Tumor, ossifying renal (C64.9)",,
8967,0,FALSE,"Tumor, renal, ossifying (C64.9)",,
8970,3,TRUE,Hepatoblastoma (C22.0),,
8970,3,FALSE,Embryonal hepatoma (C22.0),,
8970,3,FALSE,"Hepatoblastoma, epithelioid (C22.0)",,
8970,3,FALSE,"Hepatoblastoma, mixed epithelial-mesenchymal (C22.0)",,
8970,3,FALSE,"Hepatoma, embryonal (C22.0)",,
8971,3,TRUE,Pancreatoblastoma (C25._),,
8972,3,TRUE,Pulmonary blastoma (C34._),,
8972,3,FALSE,"Blastoma, pulmonary (C34._)",,
8972,3,FALSE,Pneumoblastoma (C34._),,
8973,3,TRUE,Pleuropulmonary blastoma,,
8973,3,FALSE,"Blastoma, pleuropulmonary",,
8974,1,TRUE,Sialoblastoma,,
8975,1,TRUE,Calcifying nested epithelial stromal tumor (C22.0),,
8975,1,FALSE,"Epithelial stromal tumor, calcifying nested (C22.0) ",,
8975,1,FALSE,"Stromal tumor, epithelial, calcifying nested (C22.0) ",,
8975,1,FALSE,"Tumor, epithelial stromal, calcifying nested (C22.0) ",,
8980,3,TRUE,"Carcinosarcoma, NOS",,
8981,3,TRUE,"Carcinosarcoma, embryonal",,
8981,3,FALSE,Embryonal carcinosarcoma,,
8982,0,TRUE,Myoepithelioma,,
8982,0,FALSE,"Adenoma, myoepithelial",,
8982,0,FALSE,Myoepithelial adenoma,,
8982,0,FALSE,Myoepithelial tumor,,
8982,0,FALSE,"Tumor, myoepithelial",,
8982,3,TRUE,Myoepithelial carcinoma,,
8982,3,FALSE,"Carcinoma, myoepithelial",,
8982,3,FALSE,Malignant myoepithelioma,,
8982,3,FALSE,"Myoepithelioma, malignant",,
8983,0,TRUE,Adenomyoepithelioma (C50._),,
8983,3,TRUE,Adenomyoepithelioma with carcinoma (C50._) ,,
8983,3,FALSE,Carcinoma with adenomyoepithelioma (C50._) ,,
8990,0,TRUE,"Mesenchymoma, benign",,
8990,1,TRUE,"Mesenchymoma, NOS",,
8990,1,FALSE,"Mesenchymal tumor, mixed",,
8990,1,FALSE,Mixed mesenchymal tumor,,
8990,1,FALSE,"Tumor, mesenchymal, mixed",,
8990,1,FALSE,"Tumor, mixed mesenchymal",,
8990,3,TRUE,"Mesenchymoma, malignant",,
8990,3,FALSE,"Mesenchymal sarcoma, mixed",,
8990,3,FALSE,"Mesenchymal tumor, phosphaturic, malignant",,
8990,3,FALSE,Mixed mesenchymal sarcoma,,
8990,3,FALSE,"Phosphaturic mesenchymal tumor, malignant ",,
8990,3,FALSE,"Sarcoma, mesenchymal, mixed",,
8990,3,FALSE,"Tumor, mesenchymal, phosphaturic, malignant",,
8991,3,TRUE,Embryonal sarcoma,,
8991,3,FALSE,"Sarcoma, embryonal",,
9000,0,TRUE,"Brenner tumor, NOS (C56.9)",,
9000,0,FALSE,"Tumor, Brenner, NOS (C56.9)",,
9000,1,TRUE,"Brenner tumor, borderline malignancy (C56.9)",,
9000,1,FALSE,"Brenner tumor, proliferating (C56.9)",,
9000,1,FALSE,Proliferating Brenner tumor (C56.9),,
9000,1,FALSE,"Tumor, Brenner, borderline malignancy (C56.9)",,
9000,1,FALSE,"Tumor, Brenner, proliferating (C56.9)",,
9000,3,TRUE,"Brenner tumor, malignant (C56.9)",,
9000,3,FALSE,"Tumor, Brenner, malignant (C56.9)",,
9010,0,TRUE,"Fibroadenoma, NOS (C50._)",,
9011,0,TRUE,Intracanalicular fibroadenoma (C50._),,
9011,0,FALSE,"Fibroadenoma, intracanalicular (C50._)",,
9012,0,TRUE,Pericanalicular fibroadenoma (C50._),,
9012,0,FALSE,"Fibroadenoma, pericanalicular (C50._)",,
9013,0,TRUE,"Adenofibroma, NOS",,
9013,0,FALSE,"Adenofibroma, papillary",,
9013,0,FALSE,"Cystadenofibroma, NOS",,
9013,0,FALSE,Papillary adenofibroma,,
9014,0,TRUE,"Serous adenofibroma, NOS",,
9014,0,FALSE,"Adenofibroma, serous, NOS",,
9014,0,FALSE,"Cystadenofibroma, serous, NOS",,
9014,0,FALSE,"Serous cystadenofibroma, NOS",,
9014,1,TRUE,Serous adenofibroma of borderline malignancy,,
9014,1,FALSE,"Adenofibroma, serous, borderline malignancy",,
9014,1,FALSE,"Cystadenofibroma, serous, borderline malignancy",,
9014,1,FALSE,Serous cystadenofibroma of borderline malignancy,,
9014,3,TRUE,Serous adenocarcinofibroma,,
9014,3,FALSE,"Adenocarcinofibroma, serous",,
9014,3,FALSE,"Adenofibroma, serous, malignant",,
9014,3,FALSE,"Cystadenocarcinofibroma, serous",,
9014,3,FALSE,"Cystadenofibroma, serous, malignant",,
9014,3,FALSE,Malignant serous adenofibroma,,
9014,3,FALSE,Malignant serous cystadenofibroma,,
9014,3,FALSE,"Serous adenofibroma, malignant",,
9014,3,FALSE,Serous cystadenocarcinofibroma,,
9015,0,TRUE,"Mucinous adenofibroma, NOS",,
9015,0,FALSE,"Adenofibroma, mucinous",,
9015,0,FALSE,"Cystadenofibroma, mucinous, NOS",,
9015,0,FALSE,"Mucinous cystadenofibroma, NOS",,
9015,1,TRUE,Mucinous adenofibroma of borderline malignancy,,
9015,1,FALSE,"Adenofibroma, mucinous, of borderline malignancy",,
9015,1,FALSE,"Cystadenofibroma, mucinous, borderline malignancy",,
9015,1,FALSE,Mucinous cystadenofibroma of borderline malignancy,,
9015,3,TRUE,Mucinous adenocarcinofibroma,,
9015,3,FALSE,"Adenocarcinofibroma, mucinous",,
9015,3,FALSE,"Cystadenocarcinofibroma, mucinous",,
9015,3,FALSE,"Cystadenofibroma, mucinous, malignant",,
9015,3,FALSE,Malignant mucinous adenofibroma,,
9015,3,FALSE,Malignant mucinous cystadenofibroma,,
9015,3,FALSE,Mucinous cystadenocarcinofibroma,,
9015,3,FALSE,"Mucinous cystadenofibroma, malignant",,
9015,3,FALSE,"Mucinous, adenofibroma, malignant",,
9016,0,TRUE,Giant fibroadenoma (C50._),,
9016,0,FALSE,"Fibroadenoma, giant (C50._)",,
9020,0,TRUE,"Phyllodes tumor, benign (C50._)",,
9020,0,FALSE,"Cystosarcoma phyllodes, benign (C50._) [obs]",,
9020,0,FALSE,"Phyllodes, cystosarcoma, benign (C50._) [obs]",,
9020,0,FALSE,"Tumor, phyllodes, benign (C50._)",,
9020,1,TRUE,"Phyllodes tumor, borderline (C50._)",,
9020,1,FALSE,"Cystosarcoma phyllodes, NOS (C50._)",,
9020,1,FALSE,"Phyllodes tumor, NOS (C50._)",,
9020,1,FALSE,"Phyllodes, cystosarcoma, NOS (C50._)",,
9020,1,FALSE,"Tumor, phyllodes, borderline (C50._)",,
9020,1,FALSE,"Tumor, phyllodes, NOS (C50._)",,
9020,3,TRUE,"Phyllodes tumor, malignant (C50._)",,
9020,3,FALSE,"Cystosarcoma phyllodes, malignant (C50._)",,
9020,3,FALSE,"Periductal stromal tumor, low grade (C50._) ",,
9020,3,FALSE,"Phyllodes, cystosarcoma, malignant (C50._)",,
9020,3,FALSE,"Stromal tumor, periductal, low grade (C50._) ",,
9020,3,FALSE,"Tumor, periductal stromal, low grade (C50._)",,
9020,3,FALSE,"Tumor, phyllodes, malignant (C50._)",,
9030,0,TRUE,Juvenile fibroadenoma (C50._),,
9030,0,FALSE,"Fibroadenoma, juvenile (C50._)",,
9040,0,TRUE,"Synovioma, benign",,
9040,3,TRUE,"Synovial sarcoma, NOS",,
9040,3,FALSE,"Sarcoma, synovial, NOS",,
9040,3,FALSE,"Synovioma, malignant",,
9040,3,FALSE,"Synovioma, NOS",,
9041,3,TRUE,"Synovial sarcoma, spindle cell",,
9041,3,FALSE,"Fibrous synovial sarcoma, monophasic",,
9041,3,FALSE,Monophasic fibrous synovial sarcoma,,
9041,3,FALSE,"Sarcoma, synovial, monophasic fibrous",,
9041,3,FALSE,"Sarcoma, synovial, spindle cell",,
9041,3,FALSE,Spindle cell synovial sarcoma,,
9041,3,FALSE,"Synovial sarcoma, monophasic fibrous",,
9042,3,TRUE,"Synovial sarcoma, epithelioid cell",,
9042,3,FALSE,Epithelioid cell synovial sarcoma,,
9042,3,FALSE,"Sarcoma, synovial, epithelioid cell",,
9043,3,TRUE,"Synovial sarcoma, biphasic",,
9043,3,FALSE,Biphasic synovial sarcoma,,
9043,3,FALSE,"Sarcoma, synovial, biphasic",,
9044,3,TRUE,Clear cell sarcoma (except of kidney M-8964/3),,
9044,3,FALSE,"Aponeuroses and tendons, clear cell sarcoma (C49._)",,
9044,3,FALSE,Clear cell sarcoma of tendons and aponeuroses (C49._),,
9044,3,FALSE,"Melanoma, malignant, of soft parts (C49._)",,
9044,3,FALSE,"Sarcoma, clear cell of tendons and aponeuroses (C49._)",,
9044,3,FALSE,"Sarcoma, clear cell, NOS (except of kidney M-8964/3)",,
9044,3,FALSE,"Soft parts, melanoma, malignant (C49._)",,
9045,3,TRUE,"Biphenotypic sinonasal sarcoma (C30.0, C31.0-C31.3, C31.8, C31.9) [2018+]",,
9045,3,FALSE,"Sarcoma, sinonasal, biphenotypic (C30.0, C31.0-C31.3, C31.8, C31.9) [2018+]",,
9045,3,FALSE,"Sinonasal sarcoma, biphenotypic (C30.0, C31.0-C31.3, C31.8, C31.9) [2018+]",,
9050,0,TRUE,"Mesothelioma, benign",,
9050,3,TRUE,"Mesothelioma, malignant",,
9050,3,FALSE,"Mesothelioma, NOS",,
9051,0,TRUE,"Fibrous mesothelioma, benign",,
9051,0,FALSE,"Mesothelioma, fibrous, benign",,
9051,3,TRUE,"Fibrous mesothelioma, malignant",,
9051,3,FALSE,Desmoplastic mesothelioma,,
9051,3,FALSE,"Fibrous mesothelioma, NOS",,
9051,3,FALSE,"Mesothelioma, desmoplastic",,
9051,3,FALSE,"Mesothelioma, fibrous, malignant",,
9051,3,FALSE,"Mesothelioma, fibrous, NOS",,
9051,3,FALSE,"Mesothelioma, sarcomatoid",,
9051,3,FALSE,"Mesothelioma, spindled",,
9051,3,FALSE,Sarcomatoid mesothelioma,,
9051,3,FALSE,Spindled mesothelioma,,
9052,0,TRUE,"Epithelioid mesothelioma, benign",,
9052,0,FALSE,Mesothelial papilloma,,
9052,0,FALSE,"Mesothelioma, epithelioid, benign",,
9052,0,FALSE,"Mesothelioma, papillary, well differentiated, benign",,
9052,0,FALSE,"Papillary mesothelioma, well differentiated, benign",,
9052,0,FALSE,"Papilloma, mesothelial",,
9052,0,FALSE,"Well differentiated papillary mesothelioma, benign",,
9052,3,TRUE,"Epithelioid mesothelioma, malignant",,
9052,3,FALSE,"Epithelioid mesothelioma, NOS",,
9052,3,FALSE,"Mesothelioma, epithelioid, malignant",,
9052,3,FALSE,"Mesothelioma, epithelioid, NOS",,
9053,3,TRUE,"Mesothelioma, biphasic, malignant",,
9053,3,FALSE,"Biphasic mesothelioma, malignant",,
9053,3,FALSE,"Biphasic mesothelioma, NOS",,
9053,3,FALSE,"Mesothelioma, biphasic, NOS",,
9054,0,TRUE,"Adenomatoid tumor, NOS",,
9054,0,FALSE,"Tumor, adenomatoid, NOS",,
9055,0,TRUE,"Multicystic mesothelioma, benign",,
9055,0,FALSE,"Cystic mesothelioma, benign (C48._)",,
9055,0,FALSE,"Mesothelioma, cystic, benign (C48._)",,
9055,0,FALSE,"Mesothelioma, multicystic, benign",,
9055,1,TRUE,"Cystic mesothelioma, NOS (C48._)",,
9055,1,FALSE,"Mesothelioma, cystic, NOS (C48._)",,
9060,3,TRUE,Dysgerminoma,,
9061,3,TRUE,"Seminoma, NOS (C62._)",,
9062,3,TRUE,"Seminoma, anaplastic (C62._)",,
9062,3,FALSE,Anaplastic seminoma (C62._),,
9062,3,FALSE,Seminoma with high mitotic index (C62._),,
9063,3,TRUE,Spermatocytic seminoma (C62._),,
9063,3,FALSE,"Seminoma, spermatocytic (C62._)",,
9063,3,FALSE,Spermatocytoma (C62._),,
9064,2,TRUE,Intratubular malignant germ cells (C62._),,
9064,2,FALSE,"Germ cell neoplasia, intratubular (C62._)",,
9064,2,FALSE,"Germ cells, intratubular malignant (C62._)",,
9064,2,FALSE,Intratubular germ cell neoplasia (C62._),,
9064,2,FALSE,"Neoplasia, intratubular germ cell (C62._)",,
9064,3,TRUE,Germinoma,,
9064,3,FALSE,"Germ cell tumor, NOS",,
9064,3,FALSE,"Tumor, germ cell, NOS",,
9065,3,TRUE,"Germ cell tumor, nonseminomatous (C62._)",,
9065,3,FALSE,"Tumor, germ cell, nonseminomatous (C62._)",,
9065,3,FALSE,"Tumor, nonseminomatous germ cell (C62._)",,
9070,3,TRUE,"Embryonal carcinoma, NOS",,
9070,3,FALSE,"Adenocarcinoma, embryonal",,
9070,3,FALSE,"Carcinoma, embryonal, NOS",,
9070,3,FALSE,Embryonal adenocarcinoma,,
9071,3,TRUE,Yolk sac tumor,,
9071,3,FALSE,"Carcinoma, embryonal, infantile",,
9071,3,FALSE,"Carcinoma, infantile, embryonal",,
9071,3,FALSE,"Embryonal carcinoma, infantile",,
9071,3,FALSE,Endodermal sinus tumor,,
9071,3,FALSE,Hepatoid yolk sac tumor,,
9071,3,FALSE,Infantile embryonal carcinoma,,
9071,3,FALSE,Orchioblastoma (C62._),,
9071,3,FALSE,Polyvesicular vitelline tumor,,
9071,3,FALSE,"Sinus tumor, endodermal",,
9071,3,FALSE,"Tumor, endodermal sinus",,
9071,3,FALSE,"Tumor, polyvesicular vitelline",,
9071,3,FALSE,"Tumor, sinus, endodermal",,
9071,3,FALSE,"Tumor, vitelline, polyvesicular",,
9071,3,FALSE,"Tumor, yolk sac",,
9071,3,FALSE,"Tumor, yolk sac, hepatoid",,
9071,3,FALSE,"Vitelline tumor, polyvesicular",,
9071,3,FALSE,"Yolk sac tumor, hepatoid",,
9072,3,TRUE,Polyembryoma,,
9072,3,FALSE,"Carcinoma, embryonal, polyembryonal type",,
9072,3,FALSE,"Embryonal carcinoma, polyembryonal type",,
9072,3,FALSE,Polyembryonal type embryonal carcinoma,,
9073,1,TRUE,Gonadoblastoma,,
9073,1,FALSE,Gonocytoma,,
9080,0,TRUE,"Teratoma, benign",,
9080,0,FALSE,Adult cystic teratoma,,
9080,0,FALSE,"Adult teratoma, cystic",,
9080,0,FALSE,"Adult teratoma, NOS",,
9080,0,FALSE,"Cystic teratoma, adult",,
9080,0,FALSE,"Cystic teratoma, NOS",,
9080,0,FALSE,Differentiated teratoma,,
9080,0,FALSE,Mature teratoma,,
9080,0,FALSE,"Teratoma, adult, cystic",,
9080,0,FALSE,"Teratoma, adult, NOS",,
9080,0,FALSE,"Teratoma, cystic, adult",,
9080,0,FALSE,"Teratoma, cystic, NOS",,
9080,0,FALSE,"Teratoma, differentiated",,
9080,0,FALSE,"Teratoma, mature",,
9080,1,TRUE,"Teratoma, NOS",,
9080,1,FALSE,"Immature teratoma of the lung (C34._) [2021+, NOT REPORTABLE]",,
9080,1,FALSE,"Immature teratoma of the thymus (C37.9) [2021+, NOT REPORTABLE]",,
9080,1,FALSE,"Immature teratoma of the thyroid (C73.9) [2021+, NOT REPORTABLE]",,
9080,1,FALSE,Solid teratoma,,
9080,1,FALSE,"Teratoma, immature (C34._) [2021+, NOT REPORTABLE]",,
9080,1,FALSE,"Teratoma, immature (C37.9) [2021+, NOT REPORTABLE]",,
9080,1,FALSE,"Teratoma, immature (C73.9) [2021+, NOT REPORTABLE]",,
9080,1,FALSE,"Teratoma, solid",,
9080,3,TRUE,"Teratoma, malignant, NOS",,
9080,3,FALSE,Embryonal teratoma,,
9080,3,FALSE,"Immature teratoma, malignant",,
9080,3,FALSE,"Immature teratoma, NOS [FOR 2021+, USE CODE 9080/1 FOR C34._, C37.9, C73.9]",,
9080,3,FALSE,"Teratoblastoma, malignant",,
9080,3,FALSE,"Teratoma, embryonal",,
9080,3,FALSE,"Teratoma, immature, malignant",,
9080,3,FALSE,"Teratoma, immature, NOS [FOR 2021+, USE CODE 9080/1 FOR C34._, C37.9, C73.9]",,
9081,3,TRUE,Teratocarcinoma,,
9081,3,FALSE,"Carcinoma, embryonal and teratoma, mixed",,
9081,3,FALSE,"Embryonal carcinoma and teratoma, mixed",,
9081,3,FALSE,Mixed embryonal carcinoma and teratoma,,
9081,3,FALSE,Mixed teratoma and embryonal carcinoma,,
9081,3,FALSE,"Teratoma and embryonal carcinoma, mixed",,
9082,3,TRUE,"Malignant teratoma, undifferentiated",,
9082,3,FALSE,Anaplastic malignant teratoma,,
9082,3,FALSE,"Anaplastic teratoma, malignant",,
9082,3,FALSE,"Malignant teratoma, anaplastic",,
9082,3,FALSE,"Teratoma, anaplastic, malignant",,
9082,3,FALSE,"Teratoma, malignant, anaplastic",,
9082,3,FALSE,"Teratoma, malignant, undifferentiated",,
9082,3,FALSE,"Teratoma, undifferentiated, malignant",,
9082,3,FALSE,"Undifferentiated teratoma, malignant",,
9083,3,TRUE,"Malignant teratoma, intermediate",,
9083,3,FALSE,Intermediate malignant teratoma,,
9083,3,FALSE,"Teratoma, intermediate, malignant",,
9083,3,FALSE,"Teratoma, malignant, intermediate",,
9084,0,TRUE,"Dermoid cyst, NOS",,
9084,0,FALSE,"Cyst, dermoid, NOS",,
9084,0,FALSE,"Dermoid, NOS",,
9084,3,TRUE,Teratoma with malignant transformation,,
9084,3,FALSE,"Cyst, dermoid, with malignant transformation (C56.9)",,
9084,3,FALSE,"Cyst, dermoid, with secondary tumor",,
9084,3,FALSE,Dermoid cyst with malignant transformation (C56.9),,
9084,3,FALSE,Dermoid cyst with secondary tumor,,
9084,3,FALSE,"Secondary tumor, dermoid cyst with",,
9084,3,FALSE,"Transformation, malignant, dermoid cyst with (C56.9)",,
9084,3,FALSE,"Transformation, malignant, teratoma with",,
9084,3,FALSE,"Tumor, secondary, dermoid cyst with",,
9085,3,TRUE,Mixed germ cell tumor,,
9085,3,FALSE,"Germ cell tumor, mixed",,
9085,3,FALSE,Mixed seminoma and teratoma,,
9085,3,FALSE,Mixed teratoma and seminoma,,
9085,3,FALSE,"Seminoma and teratoma, mixed",,
9085,3,FALSE,"Teratoma and seminoma, mixed",,
9085,3,FALSE,"Tumor, germ cell, mixed",,
9085,3,FALSE,"Tumor, mixed germ cell",,
9086,3,TRUE,Germ cell tumors with associated hematological malignancy (C37.9) [2018+],,
9086,3,FALSE,Hematological malignancy associated with germ cell tumors (C37.9) [2018+],,
9086,3,FALSE,"Malignancy, hematological, associated with germ cell tumors (C37.9) [2018+]",,
9086,3,FALSE,"Tumors, germ cell, with associated hematological malignancy (C37.9) (2018+)",,
9090,0,TRUE,"Struma ovarii, NOS (C56.9)",,
9090,0,FALSE,"Ovarii, struma (C56.9)",,
9090,3,TRUE,"Struma ovarii, malignant (C56.9)",,
9090,3,FALSE,"Ovarii, struma, malignant (C56.9)",,
9091,1,TRUE,Strumal carcinoid (C56.9),,
9091,1,FALSE,Carcinoid and struma ovarii (C56.9),,
9091,1,FALSE,"Carcinoid, struma ovarii and (C56.9)",,
